"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.78694e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","4.89117e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","9.39557e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","9.47702e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","5.33224e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Spatial Distribution Score","MeanState","above","score","1","0.927131","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Phase Shift","MeanState","above","scalar","months","0.569834","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Seasonal Cycle Score","MeanState","above","score","1","0.960353","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Bias","MeanState","above","scalar","kg m-2 s-1","6.8297e-07","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Bias Score","MeanState","above","score","1","0.859521","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","RMSE","MeanState","above","scalar","kg m-2 s-1","5.5515e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","RMSE Score","MeanState","above","score","1","0.640846","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEEv3","Overall Score","MeanState","above","score","1","0.805739","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.80442e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","6.36531e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","6.39909e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","6.54704e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","3.01698e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Spatial Distribution Score","MeanState","above","score","1","0.961365","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Phase Shift","MeanState","above","scalar","months","0.519835","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Seasonal Cycle Score","MeanState","above","score","1","0.965094","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Bias","MeanState","above","scalar","kg m-2 s-1","-2.26092e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Bias Score","MeanState","above","score","1","0.802738","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","RMSE","MeanState","above","scalar","kg m-2 s-1","5.23559e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","RMSE Score","MeanState","above","score","1","0.664904","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","SDGVM","Overall Score","MeanState","above","score","1","0.811801","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.78351e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","2.70888e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","7.71257e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","7.78759e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","3.34611e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Spatial Distribution Score","MeanState","above","score","1","0.971001","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Phase Shift","MeanState","above","scalar","months","0.421713","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Seasonal Cycle Score","MeanState","above","score","1","0.966732","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Bias","MeanState","above","scalar","kg m-2 s-1","-9.93444e-07","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Bias Score","MeanState","above","score","1","0.86485","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","RMSE","MeanState","above","scalar","kg m-2 s-1","3.99835e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","RMSE Score","MeanState","above","score","1","0.717469","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CLM5","Overall Score","MeanState","above","score","1","0.847504","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.82165e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","6.61928e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","5.61002e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","5.65545e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","2.94126e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Spatial Distribution Score","MeanState","above","score","1","0.965192","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Phase Shift","MeanState","above","scalar","months","0.661566","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Seasonal Cycle Score","MeanState","above","score","1","0.940689","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Bias","MeanState","above","scalar","kg m-2 s-1","-3.1701e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Bias Score","MeanState","above","score","1","0.750835","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","RMSE","MeanState","above","scalar","kg m-2 s-1","6.73819e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","RMSE Score","MeanState","above","score","1","0.610195","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISAM","Overall Score","MeanState","above","score","1","0.775421","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.78162e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","nan","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","7.12287e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","7.36794e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","3.48368e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Spatial Distribution Score","MeanState","above","score","1","0.909583","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Phase Shift","MeanState","above","scalar","months","0.629524","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Seasonal Cycle Score","MeanState","above","score","1","0.941704","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Bias","MeanState","above","scalar","kg m-2 s-1","-1.41629e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Bias Score","MeanState","above","score","1","0.813244","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","RMSE","MeanState","above","scalar","kg m-2 s-1","6.40648e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","RMSE Score","MeanState","above","score","1","0.602048","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE-CNP","Overall Score","MeanState","above","score","1","0.773725","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.78694e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","4.89117e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","9.03161e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","9.10884e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","5.17876e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Spatial Distribution Score","MeanState","above","score","1","0.950864","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Phase Shift","MeanState","above","scalar","months","0.573253","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Seasonal Cycle Score","MeanState","above","score","1","0.96138","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Bias","MeanState","above","scalar","kg m-2 s-1","3.14877e-07","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Bias Score","MeanState","above","score","1","0.87979","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","RMSE","MeanState","above","scalar","kg m-2 s-1","5.27275e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","RMSE Score","MeanState","above","score","1","0.650612","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ORCHIDEE","Overall Score","MeanState","above","score","1","0.818651","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.84737e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","5.88383e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","7.57663e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","7.64462e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","3.62943e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Spatial Distribution Score","MeanState","above","score","1","0.934654","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Phase Shift","MeanState","above","scalar","months","0.3312","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Seasonal Cycle Score","MeanState","above","score","1","0.977899","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Bias","MeanState","above","scalar","kg m-2 s-1","-1.2071e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Bias Score","MeanState","above","score","1","0.850472","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","RMSE","MeanState","above","scalar","kg m-2 s-1","4.0457e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","RMSE Score","MeanState","above","score","1","0.724834","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPJ-GUESS","Overall Score","MeanState","above","score","1","0.842539","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.93897e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","6.14734e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","7.97752e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.02739e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","6.54003e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Spatial Distribution Score","MeanState","above","score","1","0.872664","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Phase Shift","MeanState","above","scalar","months","0.506759","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Seasonal Cycle Score","MeanState","above","score","1","0.964759","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Bias","MeanState","above","scalar","kg m-2 s-1","-9.13366e-07","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Bias Score","MeanState","above","score","1","0.794609","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","RMSE","MeanState","above","scalar","kg m-2 s-1","5.91244e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","RMSE Score","MeanState","above","score","1","0.643173","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","CABLE-POP","Overall Score","MeanState","above","score","1","0.783675","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.78018e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","nan","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","8.09796e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.27143e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","4.71599e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Spatial Distribution Score","MeanState","above","score","1","0.986609","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Phase Shift","MeanState","above","scalar","months","0.398382","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Seasonal Cycle Score","MeanState","above","score","1","0.973427","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Bias","MeanState","above","scalar","kg m-2 s-1","-5.129e-07","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Bias Score","MeanState","above","score","1","0.884708","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","RMSE","MeanState","above","scalar","kg m-2 s-1","3.63473e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","RMSE Score","MeanState","above","score","1","0.752345","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","ISBA-CTRIP","Overall Score","MeanState","above","score","1","0.869887","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.81577e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","6.8372e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","8.24476e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.29511e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","5.32676e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Spatial Distribution Score","MeanState","above","score","1","0.954985","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Phase Shift","MeanState","above","scalar","months","0.641218","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Seasonal Cycle Score","MeanState","above","score","1","0.946565","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Bias","MeanState","above","scalar","kg m-2 s-1","-5.24625e-07","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Bias Score","MeanState","above","score","1","0.884934","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","RMSE","MeanState","above","scalar","kg m-2 s-1","5.68678e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","RMSE Score","MeanState","above","score","1","0.620227","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","DLEM","Overall Score","MeanState","above","score","1","0.805388","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.83428e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","6.99415e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","7.06556e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","7.12817e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","3.4209e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Spatial Distribution Score","MeanState","above","score","1","0.977987","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Phase Shift","MeanState","above","scalar","months","0.450955","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Seasonal Cycle Score","MeanState","above","score","1","0.966825","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Bias","MeanState","above","scalar","kg m-2 s-1","-1.71021e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Bias Score","MeanState","above","score","1","0.831419","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","RMSE","MeanState","above","scalar","kg m-2 s-1","5.22664e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","RMSE Score","MeanState","above","score","1","0.665191","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","VISIT","Overall Score","MeanState","above","score","1","0.821322","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.81816e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","nan","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","8.18412e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.35289e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","4.84528e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Spatial Distribution Score","MeanState","above","score","1","0.986698","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Phase Shift","MeanState","above","scalar","months","0.389418","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Seasonal Cycle Score","MeanState","above","score","1","0.974031","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Bias","MeanState","above","scalar","kg m-2 s-1","-4.69526e-07","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Bias Score","MeanState","above","score","1","0.884876","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","RMSE","MeanState","above","scalar","kg m-2 s-1","3.64199e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","RMSE Score","MeanState","above","score","1","0.75145","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","TRENDY_Mean","Overall Score","MeanState","above","score","1","0.869701","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","9.05513e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","6.70796e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","7.91318e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","7.95052e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","6.45304e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Spatial Distribution Score","MeanState","above","score","1","0.988347","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Phase Shift","MeanState","above","scalar","months","0.522982","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Seasonal Cycle Score","MeanState","above","score","1","0.965283","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Bias","MeanState","above","scalar","kg m-2 s-1","-1.10556e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Bias Score","MeanState","above","score","1","0.877477","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","RMSE","MeanState","above","scalar","kg m-2 s-1","4.51646e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","RMSE Score","MeanState","above","score","1","0.707516","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","IBIS","Overall Score","MeanState","above","score","1","0.849228","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.79819e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","4.14913e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","4.99932e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","5.05153e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","2.33034e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Spatial Distribution Score","MeanState","above","score","1","0.91128","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Phase Shift","MeanState","above","scalar","months","0.334143","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Seasonal Cycle Score","MeanState","above","score","1","0.97556","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Bias","MeanState","above","scalar","kg m-2 s-1","-3.75046e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Bias Score","MeanState","above","score","1","0.724729","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","RMSE","MeanState","above","scalar","kg m-2 s-1","6.60795e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","RMSE Score","MeanState","above","score","1","0.629983","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","LPX-Bern","Overall Score","MeanState","above","score","1","0.774307","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Benchmark Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.78377e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Benchmark Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","2.07677e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Period Mean (original grids)","MeanState","above","scalar","kg m-2 s-1","8.83638e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Model Period Mean (intersection)","MeanState","above","scalar","kg m-2 s-1","8.87752e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Model Period Mean (complement)","MeanState","above","scalar","kg m-2 s-1","4.70413e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Spatial Distribution Score","MeanState","above","score","1","0.970505","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Phase Shift","MeanState","above","scalar","months","0.397485","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Seasonal Cycle Score","MeanState","above","score","1","0.973005","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Bias","MeanState","above","scalar","kg m-2 s-1","9.12256e-08","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Bias Score","MeanState","above","score","1","0.881656","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","RMSE","MeanState","above","scalar","kg m-2 s-1","3.96226e-06","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","RMSE Score","MeanState","above","score","1","0.727624","1.0"
"HyrdologyCycle","Evapotranspiration","Vimal","JULES","Overall Score","MeanState","above","score","1","0.856083","1.0"
"Forcings","Precipitation","ABCflux","LPX-Bern","Period Mean (original grids)","MeanState","above","scalar","kg m-2 d-1","0.744355","1.0"
"Forcings","Precipitation","ABCflux","LPX-Bern","Bias","MeanState","above","scalar","kg m-2 d-1","-0.40012","1.0"
"Forcings","Precipitation","ABCflux","LPX-Bern","Bias Score","MeanState","above","score","1","0.656379","1.0"
